id,shopCode,sku,productName,type,quantityBefore,quantityChange,quantityAfter,reason,timestamp,createdAt
"mov_a8lqvip36","MAIN","PER-SOAP","Hand Soap (100g)","sale","39","-3","36","Customer Sale","2026-08-09T03:44:51.267Z","2026-08-09T03:44:51.267Z"
"mov_9lnjti4ca","MAIN","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","73","-4","69","Customer Sale","2026-08-09T03:44:51.267Z","2026-08-09T03:44:51.267Z"
"mov_32lzu28r3","MAIN","GRO-LENTIL-1KG","Daal Chana (1kg)","sale","57","-3","54","Customer Sale","2026-08-09T03:44:51.267Z","2026-08-09T03:44:51.267Z"
"mov_kcmo00nha","MAIN","PER-SOAP","Hand Soap (100g)","sale","36","-2","34","Customer Sale","2026-08-09T03:44:51.267Z","2026-08-09T03:44:51.267Z"
"mov_17o88c2jj","MAIN","PER-FACEWASH","Face Wash (100ml)","sale","80","-1","79","Customer Sale","2026-08-09T03:44:51.267Z","2026-08-09T03:44:51.267Z"
"mov_esevwos48","BR-02","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","29","-1","28","Customer Sale","2026-07-12T16:59:32.267Z","2026-07-12T16:59:32.267Z"
"mov_yyttxtgiu","BR-02","ELE-POWERBANK","Power Bank (10000mAh)","sale","35","-2","33","Customer Sale","2026-07-12T16:59:32.267Z","2026-07-12T16:59:32.267Z"
"mov_rpbizczim","BR-02","ELE-USB-32GB","USB Flash Drive 32GB","sale","72","-4","68","Customer Sale","2026-07-12T16:59:32.267Z","2026-07-12T16:59:32.267Z"
"mov_q2kfq9q99","BR-02","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","28","-2","26","Customer Sale","2026-07-31T13:06:44.267Z","2026-07-31T13:06:44.267Z"
"mov_v6pdq9stc","BR-02","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","48","-3","45","Customer Sale","2026-07-31T13:06:44.267Z","2026-07-31T13:06:44.267Z"
"mov_2zuuv9g52","BR-02","PER-TOOTHPASTE","Toothpaste (120g)","sale","48","-3","45","Customer Sale","2026-07-31T13:06:44.267Z","2026-07-31T13:06:44.267Z"
"mov_xwluhsyds","BR-02","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","26","-3","23","Customer Sale","2026-07-31T13:06:44.267Z","2026-07-31T13:06:44.267Z"
"mov_3qgxqlwv1","BR-03","GRO-TEA-900G","Tea (900g)","sale","84","-4","80","Customer Sale","2026-08-08T04:36:03.267Z","2026-08-08T04:36:03.267Z"
"mov_ua19x0w3g","BR-03","PER-SHAMPOO-200ML","Shampoo (200ml)","sale","0","-3","0","Customer Sale","2026-08-08T04:36:03.267Z","2026-08-08T04:36:03.267Z"
"mov_17e1nreq1","BR-03","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","93","-1","92","Customer Sale","2026-08-03T03:11:38.267Z","2026-08-03T03:11:38.267Z"
"mov_n0ecxhakq","BR-03","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","54","-4","50","Customer Sale","2026-08-03T03:11:38.267Z","2026-08-03T03:11:38.267Z"
"mov_fq60z6xyo","BR-03","ELE-POWERBANK","Power Bank (10000mAh)","sale","40","-2","38","Customer Sale","2026-08-03T03:11:38.267Z","2026-08-03T03:11:38.267Z"
"mov_uxpefuiv8","BR-02","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","0","-2","0","Customer Sale","2026-08-05T09:36:06.267Z","2026-08-05T09:36:06.267Z"
"mov_9yq300zrl","BR-02","GRO-OIL-1L","Cooking Oil (1L)","sale","15","-2","13","Customer Sale","2026-08-05T09:36:06.267Z","2026-08-05T09:36:06.267Z"
"mov_x9g2gjm6c","BR-02","GRO-TEA-900G","Tea (900g)","sale","57","-2","55","Customer Sale","2026-08-05T09:36:06.267Z","2026-08-05T09:36:06.267Z"
"mov_4dlaxchr7","BR-02","GRO-LENTIL-1KG","Daal Chana (1kg)","sale","33","-3","30","Customer Sale","2026-08-05T09:36:06.267Z","2026-08-05T09:36:06.267Z"
"mov_ijqk1rsbi","BR-02","GRO-LENTIL-1KG","Daal Chana (1kg)","sale","30","-1","29","Customer Sale","2026-08-05T09:36:06.267Z","2026-08-05T09:36:06.267Z"
"mov_b4i8qobmo","BR-02","ELE-CHARGER","Wall Charger (18W)","sale","65","-1","64","Customer Sale","2026-08-05T10:48:01.267Z","2026-08-05T10:48:01.267Z"
"mov_9plqns2wd","BR-02","GRO-MILK-1L","Milk Pack (1L)","sale","36","-2","34","Customer Sale","2026-08-05T10:48:01.267Z","2026-08-05T10:48:01.267Z"
"mov_a2tpszluo","BR-02","BEV-CHIPS-L","Potato Chips (Large)","sale","86","-1","85","Customer Sale","2026-08-05T10:48:01.267Z","2026-08-05T10:48:01.267Z"
"mov_tzgpmwqig","BR-02","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","45","-2","43","Customer Sale","2026-08-05T10:48:01.267Z","2026-08-05T10:48:01.267Z"
"mov_75xfrmba7","BR-02","ELE-CABLE-C","Type-C Charging Cable","sale","64","-2","62","Customer Sale","2026-08-05T10:48:01.267Z","2026-08-05T10:48:01.267Z"
"mov_4ntaqycek","BR-03","PER-FACEWASH","Face Wash (100ml)","sale","98","-3","95","Customer Sale","2026-07-24T06:47:03.267Z","2026-07-24T06:47:03.267Z"
"mov_5iuu8mwut","BR-03","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","10","-1","9","Customer Sale","2026-07-24T06:47:03.267Z","2026-07-24T06:47:03.267Z"
"mov_jb7nwtctb","BR-03","BEV-CHIPS-L","Potato Chips (Large)","sale","20","-3","17","Customer Sale","2026-07-24T06:47:03.267Z","2026-07-24T06:47:03.267Z"
"mov_k14yf0xqh","BR-03","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","92","-1","91","Customer Sale","2026-07-24T06:47:03.267Z","2026-07-24T06:47:03.267Z"
"mov_df80muuaj","BR-03","PER-SOAP","Hand Soap (100g)","sale","35","-3","32","Customer Sale","2026-07-29T13:06:59.267Z","2026-07-29T13:06:59.267Z"
"mov_kjjkmb2ug","BR-03","ELE-USB-32GB","USB Flash Drive 32GB","sale","36","-2","34","Customer Sale","2026-07-29T13:06:59.267Z","2026-07-29T13:06:59.267Z"
"mov_scew0e8co","BR-03","GRO-MILK-1L","Milk Pack (1L)","sale","45","-4","41","Customer Sale","2026-07-29T13:06:59.267Z","2026-07-29T13:06:59.267Z"
"mov_s3ivpowce","BR-03","BEV-JUICE-1L","Mango Juice (1L)","sale","30","-1","29","Customer Sale","2026-07-29T13:06:59.267Z","2026-07-29T13:06:59.267Z"
"mov_p9eobfz7u","BR-03","GRO-TEA-900G","Tea (900g)","sale","80","-3","77","Customer Sale","2026-07-29T13:06:59.267Z","2026-07-29T13:06:59.267Z"
"mov_vtppdsfbx","MAIN","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","58","-3","55","Customer Sale","2026-08-02T04:04:37.267Z","2026-08-02T04:04:37.267Z"
"mov_tt45nx5sc","MAIN","ELE-POWERBANK","Power Bank (10000mAh)","sale","42","-2","40","Customer Sale","2026-08-02T04:04:37.267Z","2026-08-02T04:04:37.267Z"
"mov_fuik8uehd","BR-03","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","9","-2","7","Customer Sale","2026-08-01T16:33:00.267Z","2026-08-01T16:33:00.267Z"
"mov_obe0taaz8","BR-03","GRO-SUGAR-1KG","Sugar (1kg)","sale","68","-4","64","Customer Sale","2026-08-01T16:33:00.267Z","2026-08-01T16:33:00.267Z"
"mov_on5xoolyf","BR-03","PER-FACEWASH","Face Wash (100ml)","sale","95","-1","94","Customer Sale","2026-08-01T16:33:00.267Z","2026-08-01T16:33:00.267Z"
"mov_ei1ru5kto","BR-03","PER-FACEWASH","Face Wash (100ml)","sale","94","-1","93","Customer Sale","2026-08-01T16:33:00.267Z","2026-08-01T16:33:00.267Z"
"mov_5n0691kor","BR-03","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","7","-1","6","Customer Sale","2026-08-01T16:33:00.267Z","2026-08-01T16:33:00.267Z"
"mov_2rm15rwxw","BR-02","GRO-SUGAR-1KG","Sugar (1kg)","sale","78","-3","75","Customer Sale","2026-08-09T13:42:05.267Z","2026-08-09T13:42:05.267Z"
"mov_epn2ponpq","BR-02","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","94","-2","92","Customer Sale","2026-08-09T13:42:05.267Z","2026-08-09T13:42:05.267Z"
"mov_p68aymvn2","BR-02","BEV-CHIPS-L","Potato Chips (Large)","sale","85","-3","82","Customer Sale","2026-08-09T13:42:05.267Z","2026-08-09T13:42:05.267Z"
"mov_matvny8en","BR-02","GRO-MILK-1L","Milk Pack (1L)","sale","34","-1","33","Customer Sale","2026-08-09T13:42:05.267Z","2026-08-09T13:42:05.267Z"
"mov_ef7avvgoe","BR-02","BEV-CHIPS-L","Potato Chips (Large)","sale","82","-4","78","Customer Sale","2026-08-09T13:42:05.267Z","2026-08-09T13:42:05.267Z"
"mov_nyipv48b9","BR-02","GRO-RICE-5KG","Rice (5kg)","sale","53","-4","49","Customer Sale","2026-08-09T13:42:05.267Z","2026-08-09T13:42:05.267Z"
"mov_35h9gniv0","BR-03","GRO-OIL-1L","Cooking Oil (1L)","sale","73","-4","69","Customer Sale","2026-07-17T14:53:47.267Z","2026-07-17T14:53:47.267Z"
"mov_r37rnl6ub","BR-03","PER-SHAMPOO-200ML","Shampoo (200ml)","sale","0","-3","0","Customer Sale","2026-07-17T14:53:47.267Z","2026-07-17T14:53:47.267Z"
"mov_h4ev3k8ce","BR-03","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","50","-2","48","Customer Sale","2026-07-17T14:53:47.267Z","2026-07-17T14:53:47.267Z"
"mov_0a2pevq2m","BR-03","PER-SHAMPOO-200ML","Shampoo (200ml)","sale","0","-4","0","Customer Sale","2026-07-17T14:53:47.267Z","2026-07-17T14:53:47.267Z"
"mov_3vaqv54x2","BR-02","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","23","-1","22","Customer Sale","2026-08-06T03:18:59.267Z","2026-08-06T03:18:59.267Z"
"mov_7ktrgt4uf","BR-02","PER-FACEWASH","Face Wash (100ml)","sale","92","-3","89","Customer Sale","2026-08-06T03:18:59.267Z","2026-08-06T03:18:59.267Z"
"mov_e8he9memm","BR-02","BEV-ENERGY-250ML","Energy Drink (250ml)","sale","5","-1","4","Customer Sale","2026-08-06T03:18:59.267Z","2026-08-06T03:18:59.267Z"
"mov_pnfdckzjs","BR-02","GRO-TEA-900G","Tea (900g)","sale","55","-2","53","Customer Sale","2026-08-06T03:18:59.267Z","2026-08-06T03:18:59.267Z"
"mov_8jlwnjdnj","BR-02","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","22","-1","21","Customer Sale","2026-08-06T03:18:59.267Z","2026-08-06T03:18:59.267Z"
"mov_ikj274c9i","BR-02","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","0","-2","0","Customer Sale","2026-08-06T03:18:59.267Z","2026-08-06T03:18:59.267Z"
"mov_xvp9ewjwp","BR-02","GRO-SUGAR-1KG","Sugar (1kg)","sale","75","-1","74","Customer Sale","2026-07-18T12:15:38.267Z","2026-07-18T12:15:38.267Z"
"mov_w57wetg7u","BR-02","PER-SOAP","Hand Soap (100g)","sale","3","-1","2","Customer Sale","2026-07-18T12:15:38.267Z","2026-07-18T12:15:38.267Z"
"mov_bekysby2g","BR-02","ELE-CABLE-C","Type-C Charging Cable","sale","62","-3","59","Customer Sale","2026-07-18T12:15:38.267Z","2026-07-18T12:15:38.267Z"
"mov_2w80n895q","BR-02","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","21","-2","19","Customer Sale","2026-07-18T12:15:38.267Z","2026-07-18T12:15:38.267Z"
"mov_yonsssag1","BR-02","PER-FACEWASH","Face Wash (100ml)","sale","89","-4","85","Customer Sale","2026-07-18T12:15:38.267Z","2026-07-18T12:15:38.267Z"
"mov_gvezgy6mc","BR-02","ELE-EARBUDS","Wireless Earbuds","sale","29","-2","27","Customer Sale","2026-07-18T12:15:38.267Z","2026-07-18T12:15:38.267Z"
"mov_wras7qggg","BR-03","GRO-OIL-1L","Cooking Oil (1L)","sale","69","-1","68","Customer Sale","2026-07-12T07:14:26.267Z","2026-07-12T07:14:26.267Z"
"mov_d5h7msqgs","BR-03","GRO-TEA-900G","Tea (900g)","sale","77","-4","73","Customer Sale","2026-07-12T07:14:26.267Z","2026-07-12T07:14:26.267Z"
"mov_vpmtg6d2u","BR-03","BEV-JUICE-1L","Mango Juice (1L)","sale","29","-4","25","Customer Sale","2026-07-12T07:14:26.267Z","2026-07-12T07:14:26.267Z"
"mov_dbhit2dua","BR-02","PER-TOOTHPASTE","Toothpaste (120g)","sale","45","-2","43","Customer Sale","2026-08-09T03:24:03.267Z","2026-08-09T03:24:03.267Z"
"mov_xvyay1lae","BR-02","PER-TISSUE","Tissue Box (150s)","sale","9","-4","5","Customer Sale","2026-08-09T03:24:03.267Z","2026-08-09T03:24:03.267Z"
"mov_jkij97nz2","BR-02","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","92","-2","90","Customer Sale","2026-08-09T03:24:03.267Z","2026-08-09T03:24:03.267Z"
"mov_ygqdaghjj","BR-02","GRO-SUGAR-1KG","Sugar (1kg)","sale","74","-4","70","Customer Sale","2026-08-09T03:24:03.267Z","2026-08-09T03:24:03.267Z"
"mov_lckve3xgm","BR-02","BEV-JUICE-1L","Mango Juice (1L)","sale","6","-2","4","Customer Sale","2026-08-09T03:24:03.267Z","2026-08-09T03:24:03.267Z"
"mov_ixyu4po6v","BR-03","GRO-RICE-5KG","Rice (5kg)","sale","28","-4","24","Customer Sale","2026-08-04T15:07:22.267Z","2026-08-04T15:07:22.267Z"
"mov_s8wb2ltuv","BR-03","ELE-CABLE-C","Type-C Charging Cable","sale","53","-1","52","Customer Sale","2026-08-04T15:07:22.267Z","2026-08-04T15:07:22.267Z"
"mov_vpzgjsfip","BR-03","ELE-POWERBANK","Power Bank (10000mAh)","sale","38","-2","36","Customer Sale","2026-08-04T15:07:22.267Z","2026-08-04T15:07:22.267Z"
"mov_ptypodxvm","BR-03","GRO-RICE-5KG","Rice (5kg)","sale","24","-1","23","Customer Sale","2026-08-04T15:07:22.267Z","2026-08-04T15:07:22.267Z"
"mov_r8hc3h0k8","BR-03","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","48","-4","44","Customer Sale","2026-08-04T15:07:22.267Z","2026-08-04T15:07:22.267Z"
"mov_2j5xoa3gf","BR-03","ELE-CHARGER","Wall Charger (18W)","sale","104","-4","100","Customer Sale","2026-08-04T16:22:02.267Z","2026-08-04T16:22:02.267Z"
"mov_f8wn92nel","BR-03","GRO-RICE-5KG","Rice (5kg)","sale","23","-1","22","Customer Sale","2026-08-04T16:22:02.267Z","2026-08-04T16:22:02.267Z"
"mov_5tqaxqrkk","BR-03","GRO-MILK-1L","Milk Pack (1L)","sale","41","-4","37","Customer Sale","2026-08-04T16:22:02.267Z","2026-08-04T16:22:02.267Z"
"mov_frcxh2jmk","BR-03","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","50","-3","47","Customer Sale","2026-08-04T16:22:02.267Z","2026-08-04T16:22:02.267Z"
"mov_bmylrd1z5","BR-03","ELE-POWERBANK","Power Bank (10000mAh)","sale","36","-2","34","Customer Sale","2026-08-04T16:22:02.267Z","2026-08-04T16:22:02.267Z"
"mov_g95mvn1ti","BR-03","PER-TOOTHPASTE","Toothpaste (120g)","sale","40","-2","38","Customer Sale","2026-08-04T16:22:02.267Z","2026-08-04T16:22:02.267Z"
"mov_nx4l4812f","MAIN","BEV-JUICE-1L","Mango Juice (1L)","sale","42","-1","41","Customer Sale","2026-07-19T04:05:32.267Z","2026-07-19T04:05:32.267Z"
"mov_1t4l5v6yo","MAIN","GRO-LENTIL-1KG","Daal Chana (1kg)","sale","54","-3","51","Customer Sale","2026-07-19T04:05:32.267Z","2026-07-19T04:05:32.267Z"
"mov_ywympn41i","MAIN","GRO-SUGAR-1KG","Sugar (1kg)","sale","32","-2","30","Customer Sale","2026-07-19T04:05:32.267Z","2026-07-19T04:05:32.267Z"
"mov_fvvrb5ucc","MAIN","PER-FACEWASH","Face Wash (100ml)","sale","79","-2","77","Customer Sale","2026-07-19T04:05:32.267Z","2026-07-19T04:05:32.267Z"
"mov_ti00d3wt1","MAIN","PER-TOOTHPASTE","Toothpaste (120g)","sale","96","-2","94","Customer Sale","2026-08-11T05:33:09.267Z","2026-08-11T05:33:09.267Z"
"mov_ahrnq40tj","MAIN","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","81","-2","79","Customer Sale","2026-08-11T05:33:09.267Z","2026-08-11T05:33:09.267Z"
"mov_p05egfv7v","BR-02","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","43","-3","40","Customer Sale","2026-07-12T08:20:55.267Z","2026-07-12T08:20:55.267Z"
"mov_g3lde9eio","BR-02","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","90","-1","89","Customer Sale","2026-07-12T08:20:55.267Z","2026-07-12T08:20:55.267Z"
"mov_br43arr5f","BR-02","GRO-MILK-1L","Milk Pack (1L)","sale","33","-2","31","Customer Sale","2026-07-12T08:20:55.267Z","2026-07-12T08:20:55.267Z"
"mov_iu11ckv7q","BR-02","ELE-CHARGER","Wall Charger (18W)","sale","64","-1","63","Customer Sale","2026-07-12T08:20:55.267Z","2026-07-12T08:20:55.267Z"
"mov_16qm6vxq0","BR-02","GRO-MILK-1L","Milk Pack (1L)","sale","31","-3","28","Customer Sale","2026-07-12T08:20:55.267Z","2026-07-12T08:20:55.267Z"
"mov_kj2r0b4sa","BR-02","PER-SHAMPOO-200ML","Shampoo (200ml)","sale","88","-2","86","Customer Sale","2026-07-28T09:02:17.267Z","2026-07-28T09:02:17.267Z"
"mov_hda49nidt","BR-02","PER-TISSUE","Tissue Box (150s)","sale","5","-3","2","Customer Sale","2026-07-28T09:02:17.267Z","2026-07-28T09:02:17.267Z"
"mov_6uezvzqq0","BR-02","GRO-RICE-5KG","Rice (5kg)","sale","49","-2","47","Customer Sale","2026-07-28T09:02:17.267Z","2026-07-28T09:02:17.267Z"
"mov_pziix875s","BR-02","GRO-SUGAR-1KG","Sugar (1kg)","sale","70","-4","66","Customer Sale","2026-07-25T09:38:43.267Z","2026-07-25T09:38:43.267Z"
"mov_8qxwwk1iz","BR-02","ELE-CHARGER","Wall Charger (18W)","sale","63","-3","60","Customer Sale","2026-07-25T09:38:43.267Z","2026-07-25T09:38:43.267Z"
"mov_ydb9m8bt9","BR-02","BEV-ENERGY-250ML","Energy Drink (250ml)","sale","4","-2","2","Customer Sale","2026-07-25T09:38:43.267Z","2026-07-25T09:38:43.267Z"
"mov_p56ccux01","MAIN","BEV-CHOC-BAR","Chocolate Bar (50g)","sale","65","-4","61","Customer Sale","2026-07-31T13:40:23.269Z","2026-07-31T13:40:23.269Z"
"mov_iy1p5mc0p","MAIN","PER-TOOTHPASTE","Toothpaste (120g)","sale","94","-4","90","Customer Sale","2026-07-31T13:40:23.269Z","2026-07-31T13:40:23.269Z"
"mov_oo5hbjg8c","MAIN","ELE-CHARGER","Wall Charger (18W)","sale","40","-1","39","Customer Sale","2026-07-28T09:53:30.269Z","2026-07-28T09:53:30.269Z"
"mov_ns7w44c2r","MAIN","ELE-USB-32GB","USB Flash Drive 32GB","sale","66","-3","63","Customer Sale","2026-07-28T09:53:30.269Z","2026-07-28T09:53:30.269Z"
"mov_5h28opvab","MAIN","BEV-ENERGY-250ML","Energy Drink (250ml)","sale","81","-3","78","Customer Sale","2026-07-28T09:53:30.269Z","2026-07-28T09:53:30.269Z"
"mov_dd0rvpxq3","MAIN","PER-SOAP","Hand Soap (100g)","sale","34","-1","33","Customer Sale","2026-07-28T09:53:30.269Z","2026-07-28T09:53:30.269Z"
"mov_zwh4x6yh8","MAIN","BEV-COLA-1.5L","Cola Soft Drink (1.5L)","sale","69","-4","65","Customer Sale","2026-07-28T09:53:30.269Z","2026-07-28T09:53:30.269Z"
"mov_hyfyr5vms","MAIN","ELE-CHARGER","Wall Charger (18W)","sale","39","-3","36","Customer Sale","2026-08-07T08:55:41.269Z","2026-08-07T08:55:41.269Z"
"mov_l765lzsf2","MAIN","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","79","-2","77","Customer Sale","2026-08-07T08:55:41.269Z","2026-08-07T08:55:41.269Z"
"mov_fbhfhrjc8","MAIN","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","55","-3","52","Customer Sale","2026-08-07T08:55:41.269Z","2026-08-07T08:55:41.269Z"
"mov_tucfyahf4","MAIN","PER-TISSUE","Tissue Box (150s)","sale","12","-3","9","Customer Sale","2026-08-07T08:55:41.269Z","2026-08-07T08:55:41.269Z"
"mov_d5pl3p20f","MAIN","ELE-EARBUDS","Wireless Earbuds","sale","48","-4","44","Customer Sale","2026-08-07T08:55:41.269Z","2026-08-07T08:55:41.269Z"
"mov_d1cfqk3kw","MAIN","PER-SOAP","Hand Soap (100g)","sale","33","-3","30","Customer Sale","2026-08-07T08:55:41.269Z","2026-08-07T08:55:41.269Z"
"mov_jxs2owxxy","BR-02","GRO-TEA-900G","Tea (900g)","sale","53","-4","49","Customer Sale","2026-07-28T10:05:15.269Z","2026-07-28T10:05:15.269Z"
"mov_j6ao47ttd","BR-02","PER-SOAP","Hand Soap (100g)","sale","2","-2","0","Customer Sale","2026-07-28T10:05:15.269Z","2026-07-28T10:05:15.269Z"
"mov_khl0f8wea","BR-02","ELE-CHARGER","Wall Charger (18W)","sale","60","-1","59","Customer Sale","2026-07-28T10:05:15.269Z","2026-07-28T10:05:15.269Z"
"mov_irqntgnvj","BR-02","BEV-JUICE-1L","Mango Juice (1L)","sale","4","-3","1","Customer Sale","2026-07-28T10:05:15.269Z","2026-07-28T10:05:15.269Z"
"mov_wetdojqf6","MAIN","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","102","-1","101","Customer Sale","2026-08-04T05:59:46.269Z","2026-08-04T05:59:46.269Z"
"mov_28jd6gs8t","MAIN","ELE-USB-32GB","USB Flash Drive 32GB","sale","63","-3","60","Customer Sale","2026-08-04T05:59:46.269Z","2026-08-04T05:59:46.269Z"
"mov_h30fdfiv3","MAIN","ELE-USB-32GB","USB Flash Drive 32GB","sale","60","-2","58","Customer Sale","2026-08-04T05:59:46.269Z","2026-08-04T05:59:46.269Z"
"mov_ysmeppwf3","BR-03","GRO-TEA-900G","Tea (900g)","sale","73","-2","71","Customer Sale","2026-08-07T11:26:32.269Z","2026-08-07T11:26:32.269Z"
"mov_ercsxedds","BR-03","PER-TISSUE","Tissue Box (150s)","sale","47","-4","43","Customer Sale","2026-08-07T11:26:32.269Z","2026-08-07T11:26:32.269Z"
"mov_u65jn4s8v","BR-02","GRO-OIL-1L","Cooking Oil (1L)","sale","13","-1","12","Customer Sale","2026-07-31T12:47:27.269Z","2026-07-31T12:47:27.269Z"
"mov_9thu6c12d","BR-02","GRO-BISCUIT-FAM","Biscuits (Family Pack)","sale","19","-1","18","Customer Sale","2026-07-31T12:47:27.269Z","2026-07-31T12:47:27.269Z"
"mov_j838586bb","BR-02","ELE-CABLE-C","Type-C Charging Cable","sale","59","-1","58","Customer Sale","2026-07-31T12:47:27.269Z","2026-07-31T12:47:27.269Z"
"mov_v2xhjcl74","BR-02","PER-SOAP","Hand Soap (100g)","sale","0","-3","0","Customer Sale","2026-07-31T12:47:27.269Z","2026-07-31T12:47:27.269Z"
"mov_yhjwr88qi","BR-02","GRO-OIL-1L","Cooking Oil (1L)","sale","12","-2","10","Customer Sale","2026-07-31T12:47:27.269Z","2026-07-31T12:47:27.269Z"
"mov_rq8rrom2f","MAIN","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","73","-4","69","Customer Sale","2026-08-03T16:57:45.269Z","2026-08-03T16:57:45.269Z"
"mov_1g4infpc1","MAIN","PER-DETERGENT-1KG","Laundry Detergent (1kg)","sale","77","-3","74","Customer Sale","2026-08-03T16:57:45.269Z","2026-08-03T16:57:45.269Z"
"mov_e6bochngj","MAIN","BEV-ENERGY-250ML","Energy Drink (250ml)","sale","78","-1","77","Customer Sale","2026-08-03T16:57:45.269Z","2026-08-03T16:57:45.269Z"
"mov_k9rod5rgr","MAIN","BEV-CHOC-BAR","Chocolate Bar (50g)","sale","61","-4","57","Customer Sale","2026-08-03T16:57:45.269Z","2026-08-03T16:57:45.269Z"
"mov_kne4f0y9k","MAIN","BEV-CHOC-BAR","Chocolate Bar (50g)","sale","57","-4","53","Customer Sale","2026-08-03T16:57:45.269Z","2026-08-03T16:57:45.269Z"
"mov_uhpesqj6e","MAIN","BEV-ENERGY-250ML","Energy Drink (250ml)","sale","77","-1","76","Customer Sale","2026-08-03T16:57:45.269Z","2026-08-03T16:57:45.269Z"
"mov_b96ls9etb","BR-03","GRO-FLOUR-10KG","Wheat Flour (10kg)","sale","91","-4","87","Customer Sale","2026-07-30T14:43:09.269Z","2026-07-30T14:43:09.269Z"
"mov_wgp59l9q4","BR-03","PER-SOAP","Hand Soap (100g)","sale","32","-4","28","Customer Sale","2026-07-30T14:43:09.269Z","2026-07-30T14:43:09.269Z"
"mov_d8hn8yr84","BR-03","GRO-OIL-1L","Cooking Oil (1L)","sale","68","-4","64","Customer Sale","2026-07-30T14:43:09.269Z","2026-07-30T14:43:09.269Z"
"mov_2t0z0pk1n","BR-03","ELE-POWERBANK","Power Bank (10000mAh)","sale","34","-2","32","Customer Sale","2026-07-30T14:43:09.269Z","2026-07-30T14:43:09.269Z"
"mov_tefiislf0","BR-03","PER-SHAMPOO-200ML","Shampoo (200ml)","sale","0","-3","0","Customer Sale","2026-07-30T14:43:09.269Z","2026-07-30T14:43:09.269Z"
"mov_qa9z9bc7q","BR-02","PER-TISSUE","Tissue Box (150s)","sale","2","-2","0","Customer Sale","2026-07-24T08:58:08.269Z","2026-07-24T08:58:08.269Z"
"mov_rlki5r8oo","BR-02","PER-SOAP","Hand Soap (100g)","sale","0","-2","0","Customer Sale","2026-07-24T08:58:08.269Z","2026-07-24T08:58:08.269Z"
"mov_xzq4hh253","BR-03","GRO-MILK-1L","Milk Pack (1L)","sale","37","-2","35","Customer Sale","2026-08-02T10:02:45.269Z","2026-08-02T10:02:45.269Z"
"mov_nqwa8uvce","BR-03","BEV-WATER-1.5L","Mineral Water (1.5L)","sale","44","-4","40","Customer Sale","2026-08-02T10:02:45.269Z","2026-08-02T10:02:45.269Z"
"mov_6uv2cimyo","BR-03","PER-TOOTHPASTE","Toothpaste (120g)","sale","38","-1","37","Customer Sale","2026-08-02T10:02:45.269Z","2026-08-02T10:02:45.269Z"
"mov_l287zwot5","BR-03","BEV-CHOC-BAR","Chocolate Bar (50g)","sale","42","-2","40","Customer Sale","2026-08-02T10:02:45.269Z","2026-08-02T10:02:45.269Z"
"mov_7mqo5tho5","BR-03","GRO-OIL-1L","Cooking Oil (1L)","sale","64","-4","60","Customer Sale","2026-08-02T10:02:45.269Z","2026-08-02T10:02:45.269Z"
"mov_ita8haujh","BR-03","ELE-CABLE-C","Type-C Charging Cable","sale","52","-1","51","Customer Sale","2026-07-31T14:23:03.269Z","2026-07-31T14:23:03.269Z"
"mov_1x2ee5frr","BR-03","BEV-JUICE-1L","Mango Juice (1L)","sale","25","-2","23","Customer Sale","2026-07-31T14:23:03.269Z","2026-07-31T14:23:03.269Z"
